lessonId,title,slug,subject,strand,subStrand,learningOutcome,status,journeySource,pubStepCount,draftStepCount,pubSeverity,draftSeverity,worstSeverity,pubFlags,draftFlags,sampleText
"bbe31f04-1085-4614-8092-4efb543e4578","Expressing Yourself Clearly","expressing-yourself-clearly","English Language Activities","2.0 Speaking","2.5 Presentation Skills","Express self appropriately using acquired vocabulary to communicate effectively","PUBLISHED","both","10","10","suspicious","suspicious","suspicious","GENERIC: ""here is what you need to know""; GENERIC: ""this is an example sentence""; GENERIC: ""we use this every day""; GENERIC: ""take a moment to think""; GENERIC: ""are you ready""; GENERIC: ""listen carefully""","GENERIC: ""here is what you need to know""; GENERIC: ""this is an example sentence""; GENERIC: ""we use this every day""; GENERIC: ""take a moment to think""; GENERIC: ""are you ready""; GENERIC: ""listen carefully""","hello! today we will learn about speaking skills together. hello, friend! today we are going to learn about speaking skills through everyday life. are you ready? welcome! our mission is to learn about"
"9780ebf6-42f8-448d-b984-6cb92d99b808","Texture Drawing Display and Appreciation","g2-movement-texture-drawing-display-and-appreciation","Movement","Art and Craft: Drawing","1.2 Texture — 3 official lesson(s)","By the end of the lesson, the learner should be able to identify types of texture, choose suitable materials and tools, ","PUBLISHED","none","","","empty","empty","empty","","",""
"c79feaab-7302-4fa1-8fe0-82b3a8e371e4","Good and Poor Ways of Storing Water","g2-environmental-good-and-poor-ways-of-storing-water","Environmental","Environment and its resources","1.2 Water — storing and transporting water","By the end of the lesson, the learner should be able to explain why water is stored, identify safe storage methods, and ","PUBLISHED","none","","","empty","empty","empty","","",""
"4b04cd35-ffa5-4ec2-8524-97bebd39238e","Writing Numbers 11 to 20 in Words","g2-mathematics-writing-numbers-11-to-20-in-words","Mathematics","Numbers","1.2 Whole Numbers","By the end of the lesson, the learner should be able to: appreciate number patterns as they skip on the number line","PUBLISHED","draft","","10","empty","clean","clean","","",""
"ee6216d9-5931-4016-9698-40b14128a5e8","Transport: Integrated Review and Assessment","g2-english-transport-integrated-review-and-assessment","English","Integrated English Practice","Integrated Review and Formative Assessment — Transport: Object pronouns: him, her, them, you, us, me","By the end of the lesson, the learner should be able to: use listening, speaking, reading and writing skills together to","PUBLISHED","both","10","10","suspicious","suspicious","suspicious","GENERIC: ""here is what you need to know""; GENERIC: ""we use this every day""; GENERIC: ""take a moment to think""; GENERIC: ""are you ready""; GENERIC: ""listen carefully""","GENERIC: ""here is what you need to know""; GENERIC: ""we use this every day""; GENERIC: ""take a moment to think""; GENERIC: ""are you ready""; GENERIC: ""listen carefully""","hello! today we will learn about reading comprehension together. hello, friend! today we are going to learn about reading comprehension through transport. are you ready? welcome! our mission is to lea"
"bee96883-9f28-416d-b4d3-a00b4a958084","Syllables and Words","syllables-and-words","English Language Activities","2.0 Speaking","2.3 Phonological Awareness","Appreciate the role of blending and segmenting in forming words and sentences","PUBLISHED","both","10","10","suspicious","suspicious","suspicious","GENERIC: ""here is what you need to know""; GENERIC: ""we use this every day""; GENERIC: ""take a moment to think""; GENERIC: ""are you ready""; GENERIC: ""listen carefully""","GENERIC: ""here is what you need to know""; GENERIC: ""we use this every day""; GENERIC: ""take a moment to think""; GENERIC: ""are you ready""; GENERIC: ""listen carefully""","hello! today we will learn about vocabulary together. hello, friend! today we are going to learn about vocabulary through word skills. are you ready? welcome! our mission is to learn about vocabulary."
"8365fff4-cfa7-4dfd-b2a7-77b0f24dd500","Naming Body Parts Used for Leaping","g2-movement-naming-body-parts-used-for-leaping","Movement","Movement: Basic Movement Skills","1.2 Locomotor Skills: Leaping — 12 official lesson(s)","By the end of the lesson, the learner should be able to name body parts used in leaping, perform leaping in different di","PUBLISHED","none","","","empty","empty","empty","","",""
"ed541440-112d-468c-8fb7-3f728269deb4","Presenting in Order","presenting-in-order","English Language Activities","2.0 Speaking","2.5 Presentation Skills","Relate various community activities in order; use appropriate tonal variation, articulation and stress","PUBLISHED","both","10","10","suspicious","suspicious","suspicious","GENERIC: ""here is what you need to know""; GENERIC: ""this is an example sentence""; GENERIC: ""we use this every day""; GENERIC: ""take a moment to think""; GENERIC: ""are you ready""; GENERIC: ""listen carefully""","GENERIC: ""here is what you need to know""; GENERIC: ""this is an example sentence""; GENERIC: ""we use this every day""; GENERIC: ""take a moment to think""; GENERIC: ""are you ready""; GENERIC: ""listen carefully""","hello! today we will learn about speaking skills together. hello, friend! today we are going to learn about speaking skills through everyday life. are you ready? welcome! our mission is to learn about"
"a3113d80-e127-4756-8ff3-6990d14b399d","Time and Months of the Year: Listening for Key Ideas","g2-english-time-and-months-of-the-year-listening-for-key-ideas","English","Listening and Speaking","1.1 Attentive Listening — Time and Months of the Year: The verb to have: have, has, had","By the end of the lesson, the learner should be able to: listen attentively, respond to simple two-directional instructi","PUBLISHED","both","10","10","suspicious","suspicious","suspicious","GENERIC: ""here is what you need to know""; GENERIC: ""we use this every day""; GENERIC: ""take a moment to think""; GENERIC: ""are you ready""; GENERIC: ""pay attention""; GENERIC: ""listen carefully""","GENERIC: ""here is what you need to know""; GENERIC: ""we use this every day""; GENERIC: ""take a moment to think""; GENERIC: ""are you ready""; GENERIC: ""pay attention""; GENERIC: ""listen carefully""","hello! today we will learn about listening skills together. hello, friend! today we are going to learn about listening skills through time and months of the year. are you ready? welcome! our mission i"
"a2f4effa-29f9-446c-be7b-0cf238d40dff","Kusoma hadithi kuhusu haki za watoto","g2-kiswahili-kusoma-hadithi-kuhusu-haki-za-watoto","Kiswahili","Kusoma","Haki Zangu — Hadithi","By the end of the lesson, the learner should be able to: read a short story about children rights and identify the main ","PUBLISHED","none","","","empty","empty","empty","","",""
"db4c0d2d-671b-4a12-975c-c76a3da956c9","Number Patterns: Completing Patterns up to 50","g2-mathematics-number-patterns-completing-patterns-up-to-50","Mathematics","Numbers","1.2 Whole Numbers","By the end of the lesson, the learner should be able to: appreciate number patterns as they skip on the number line","PUBLISHED","published","10","","suspicious","empty","suspicious","QC_NO_CORRECT_INDEX","","hello! counting patterns are fun. let's find the pattern together! today we count in numbers! like: 1, 2, 3, 4.... let's count! your mission: master this counting pattern! how do we get the next numbe"
"eeeb35f3-eb6b-4c6b-bdb3-55e962711f59","How to Keep Water Safe from Contamination","g2-hygiene-nutrition-how-to-keep-water-safe-from-contamination","Hygiene & Nutrition","Health Practices","1.6 Keeping Water Safe from Contamination — 2 official lesson(s)","By the end of the lesson, the learner should be able to explain water contamination, observe simple signs of contaminate","PUBLISHED","none","","","empty","empty","empty","","",""
"760b05e3-48b2-4186-a712-8470b1153951","Keeping Stored Water Clean and Covered","g2-environmental-keeping-stored-water-clean-and-covered","Environmental","Environment and its resources","1.2 Water — storing and transporting water","By the end of the lesson, the learner should be able to explain why water is stored, identify safe storage methods, and ","PUBLISHED","none","","","empty","empty","empty","","",""
"4918eefd-f4de-46b3-b59b-36bc83c14781","What Re-Using Means at Home","g2-hygiene-nutrition-what-re-using-means-at-home","Hygiene & Nutrition","Health Practices","1.7 Re-Using Water and Soap at Home — 4 official lesson(s)","By the end of the lesson, the learner should be able to explain re-using, mention ways of re-using water and soap at hom","PUBLISHED","none","","","empty","empty","empty","","",""
"f035e4a3-35b7-46b6-87e2-74d896c1e591","Water Storage Practice and Reflection","g2-environmental-water-storage-practice-and-reflection","Environmental","Environment and its resources","1.2 Water — storing and transporting water","By the end of the lesson, the learner should be able to explain why water is stored, identify safe storage methods, and ","PUBLISHED","none","","","empty","empty","empty","","",""
"13506b47-e5b3-4bf8-85c8-91bd84694f79","Watching and Discussing Safe Leaping","g2-movement-watching-and-discussing-safe-leaping","Movement","Movement: Basic Movement Skills","1.2 Locomotor Skills: Leaping — 12 official lesson(s)","By the end of the lesson, the learner should be able to name body parts used in leaping, perform leaping in different di","PUBLISHED","none","","","empty","empty","empty","","",""
"5dc783cb-a794-4fd1-b151-89fa37211eeb","Time and Months of the Year: Vocabulary and Pronunciation","g2-english-time-and-months-of-the-year-vocabulary-and-pronunciation","English","Listening and Speaking","1.2 Pronunciation and Vocabulary — Time and Months of the Year: The verb to have: have, has, had","By the end of the lesson, the learner should be able to: recognise consonant blends, pronounce theme vocabulary correctl","PUBLISHED","both","10","10","suspicious","suspicious","suspicious","GENERIC: ""here is what you need to know""; GENERIC: ""we use this every day""; GENERIC: ""take a moment to think""; GENERIC: ""are you ready""; GENERIC: ""pay attention""; GENERIC: ""listen carefully""","GENERIC: ""here is what you need to know""; GENERIC: ""we use this every day""; GENERIC: ""take a moment to think""; GENERIC: ""are you ready""; GENERIC: ""pay attention""; GENERIC: ""listen carefully""","hello! today we will learn about listening skills together. hello, friend! today we are going to learn about listening skills through time and months of the year. are you ready? welcome! our mission i"
"5125b6e0-6f84-417d-832a-950e7754ba66","Number Patterns: Completing Patterns up to 100","g2-mathematics-number-patterns-completing-patterns-up-to-100","Mathematics","Numbers","1.2 Whole Numbers","By the end of the lesson, the learner should be able to: appreciate number patterns as they skip on the number line","PUBLISHED","published","10","","suspicious","empty","suspicious","QC_NO_CORRECT_INDEX","","hello! counting patterns are fun. let's find the pattern together! today we count in numbers! like: 1, 2, 3, 4.... let's count! your mission: master this counting pattern! how do we get the next numbe"
"5ea0575f-fa4b-4d2b-a22a-7c9097d3c2cc","Kujibu maswali ya ufahamu kuhusu haki","g2-kiswahili-kujibu-maswali-ya-ufahamu-kuhusu-haki","Kiswahili","Kusoma","Haki Zangu — Ufahamu","By the end of the lesson, the learner should be able to: answer simple comprehension questions from a story about childr","PUBLISHED","none","","","empty","empty","empty","","",""
"66969e47-5086-4fb7-a183-d9b00283674b","Reading with a Partner","reading-with-a-partner","English Language Activities","3.0 Reading","3.1 Paired Reading","Assess self on reading speed and fluency; provide feedback on peer's reading","PUBLISHED","both","10","10","suspicious","suspicious","suspicious","GENERIC: ""here is what you need to know""; GENERIC: ""we use this every day""; GENERIC: ""take a moment to think""; GENERIC: ""are you ready""; GENERIC: ""listen carefully""","GENERIC: ""here is what you need to know""; GENERIC: ""we use this every day""; GENERIC: ""take a moment to think""; GENERIC: ""are you ready""; GENERIC: ""listen carefully""","hello! today we will learn about reading comprehension together. hello, friend! today we are going to learn about reading comprehension through reading. are you ready? welcome! our mission is to learn"
